Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
9.1183	10.1231	-67.12	59.64	22.76	24.02	0.59	0.51	0.0	0.0	0.0	0.0	CGGN_GPS	1.04	0.89
183.434	-43.9558	-42.27	-19.98	-40.27	33.56	0.22	0.2	0.011	0.0	0.0	0.0	CHAT_GPS	0.47	0.42
265.9113	58.7591	-134.36	104.04	-17.15	-3.39	0.33	0.51	0.0	0.0	0.0	0.0	CHUR_GPS	0.65	0.89
243.334	31.8707	-192.82	93.11	-41.45	19.97	0.5	0.41	0.01	0.0	0.0	0.0	CIC1_GPS	0.91	0.75
5.74	36.8257	0.16	66.26	20.94	17.26	0.12	0.11	-0.0	0.0	0.0	0.0	CJIJ_GPS	0.29	0.26
5.9482	35.8619	-4.65	66.74	18.77	18.15	0.15	0.17	0.01	0.0	0.0	0.0	CJSR_GPS	0.34	0.37
8.2369	36.9467	0.46	58.85	19.74	15.15	0.65	0.4	0.0	0.0	0.0	0.0	CKAL_GPS	1.12	0.74
5.5356	36.015	-4.31	68.17	18.87	18.73	0.12	0.11	0.0	0.0	0.0	0.0	CKHR_GPS	0.29	0.26
5.6901	35.2269	-6.21	62.43	19.15	13.46	0.14	0.66	0.0	0.0	0.0	0.0	CKTS_GPS	0.33	1.1
7.1722	37.0793	1.64	62.84	21.0	16.82	0.14	0.13	-0.0	0.0	0.0	0.0	CMAR_GPS	0.33	0.3
6.7055	34.8217	-8.91	64.09	17.1	17.06	0.44	0.37	0.01	0.0	0.0	0.0	CNAJ_GPS	0.82	0.69
7.5114	34.4748	-6.94	61.58	19.7	16.22	0.15	0.14	0.0	0.0	0.0	0.0	CNGR_GPS	0.34	0.32
288.1079	-45.5143	-63.67	134.64	0.04	9.33	0.46	0.45	-0.0	0.0	0.0	0.0	COYQ_GPS	0.85	0.81
3.3156	42.3188	13.48	70.02	20.23	16.44	0.16	0.2	0.01	0.0	0.0	0.0	CREU_GPS	0.36	0.42
7.644	35.7663	-3.89	62.76	19.02	17.82	0.81	0.74	0.0	0.0	0.0	0.0	CRHA_GPS	1.34	1.2
295.4157	17.7569	-99.89	140.24	10.27	12.91	0.35	0.2	0.001	0.0	0.0	0.0	CRO1_GPS	0.68	0.42
6.4967	36.2713	-2.91	65.06	19.08	17.62	0.11	0.11	0.0	0.0	0.0	0.0	CSVB_GPS	0.27	0.26
4.6514	36.4299	-2.24	70.68	20.21	19.43	0.3	0.25	-0.0	0.0	0.0	0.0	CTCH_GPS	0.6	0.51
127.3745	36.3994	-75.0	-136.94	29.4	-11.04	0.2	0.18	0.0	0.0	0.0	0.0	DAEJ_GPS	0.43	0.39
342.5605	14.7212	-67.96	108.75	19.39	17.86	0.28	0.29	0.01	0.0	0.0	0.0	DAKR_GPS	0.57	0.57
131.1327	-12.8437	-68.76	-64.45	35.82	60.4	0.15	0.15	0.001	0.0	0.0	0.0	DARW_GPS	0.34	0.34
77.9726	-68.5773	-121.18	-101.93	-3.04	-4.99	0.15	0.18	-0.009	0.0	0.0	0.0	DAV1_GPS	0.34	0.39
72.3702	-7.2697	-77.34	-55.34	47.11	33.62	0.18	0.18	0.0	0.0	0.0	0.0	DGAR_GPS	0.4	0.39
4.595	50.0949	34.44	67.12	15.75	14.98	0.15	0.16	-0.01	0.0	0.0	0.0	DOUR_GPS	0.34	0.35
240.375	49.3226	-168.93	57.44	-13.19	-10.31	0.15	0.15	-0.004	0.0	0.0	0.0	DRAO_GPS	0.34	0.34
13.7297	51.0298	43.74	47.51	19.21	15.02	0.12	0.16	-0.01	0.0	0.0	0.0	DRES_GPS	0.29	0.35
264.1338	50.2588	-145.27	101.07	-17.69	-4.24	0.12	0.16	-0.007	0.0	0.0	0.0	DUBO_GPS	0.29	0.35
140.0019	-66.6651	6.17	-129.53	8.16	-11.37	0.25	0.44	-0.0	0.0	0.0	0.0	DUM1_GPS	0.52	0.79
1.5613	34.8582	-10.42	76.81	18.1	19.29	0.12	0.1	0.0	0.0	0.0	0.0	EADB_GPS	0.29	0.24
1.5438	34.1522	-12.34	76.49	18.14	18.93	0.17	0.16	0.0	0.0	0.0	0.0	EASA_GPS	0.38	0.35
1.9357	35.5624	-9.64	74.33	16.71	17.57	0.22	0.27	0.0	0.0	0.0	0.0	EBGR_GPS	0.47	0.54
1.5588	36.5213	-2.08	77.03	21.91	19.71	1.34	1.28	-0.0	0.0	0.0	0.0	EBNH_GPS	2.02	1.86
0.4924	40.8209	7.14	75.62	19.42	15.73	0.13	0.14	-0.0	0.0	0.0	0.0	EBRE_GPS	0.31	0.32
1.3451	36.1601	-7.29	76.46	17.75	18.54	0.11	0.14	-0.0	0.0	0.0	0.0	EECH_GPS	0.27	0.32
0.6636	36.2143	-12.03	79.14	13.34	20.05	0.5	0.69	-0.0	0.0	0.0	0.0	EKMS_GPS	0.91	1.14
2.9505	36.2091	-5.87	72.76	18.12	18.04	0.16	0.11	-0.0	0.0	0.0	0.0	EMHD_GPS	0.36	0.26
293.0079	44.9087	-105.1	133.74	-16.26	6.96	0.71	0.57	-0.02	0.0	0.0	0.0	EPRT_GPS	1.21	0.98
0.9757	42.6936	12.18	74.99	19.87	16.64	0.15	0.12	0.01	0.0	0.0	0.0	ESCO_GPS	0.34	0.28
0.8274	34.5512	-11.24	77.63	18.53	18.65	0.25	0.2	0.01	0.0	0.0	0.0	ESKN_GPS	0.52	0.42
2.1164	33.5002	-14.81	75.26	17.15	18.81	0.29	0.41	0.0	0.0	0.0	0.0	ETJN_GPS	0.59	0.75
